country,country_code,continent,population,indicator,weekly_count,year_week,rate_14_day,cumulative_count,source,note
Norway,NOR,Europe,5391369,deaths,11,2021-05,4.266077873727434,639,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,8,2021-06,3.5241512869922276,647,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,4,2021-07,2.2257797602056177,651,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,5,2021-08,1.669334820154213,656,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,12,2021-09,3.1531879936246248,668,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,20,2021-10,5.935412693881647,688,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,24,2021-11,8.161192454087264,712,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,15,2021-12,7.233784220668257,727,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,24,2021-13,7.233784220668257,751,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,12,2021-14,6.677339280616852,763,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,8,2021-15,3.7096329336760294,771,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,6,2021-16,2.5967430535732205,777,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,4,2021-17,1.8548164668380147,781,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,2,2021-18,1.1128898801028089,783,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,5,2021-19,1.2983715267866103,788,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,3,2021-20,1.4838531734704117,791,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,2,2021-21,0.9274082334190074,793,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,1,2021-22,0.5564449400514044,794,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,2,2021-23,0.5564449400514044,796,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,0,2021-24,0.3709632933676029,796,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,0,2021-25,0,796,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,2,2021-26,0.3709632933676029,798,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,1,2021-27,0.5564449400514044,799,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,2,2021-28,0.5564449400514044,801,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,1,2021-29,0.5564449400514044,802,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,6,2021-30,1.2983715267866103,808,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,8,2021-31,2.5967430535732205,816,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,2,2021-32,1.8548164668380147,818,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,8,2021-33,1.8548164668380147,826,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,20,2021-34,5.193486107146441,846,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,14,2021-35,6.3063759872492495,860,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,18,2021-36,5.935412693881647,878,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,7,2021-37,4.6370411670950364,885,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,7,2021-38,2.5967430535732205,892,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,11,2021-39,3.338669640308426,903,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,13,2021-40,4.4515595204112355,916,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,15,2021-41,5.193486107146441,931,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,23,2021-42,7.048302573984455,954,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,52,2021-43,13.91112350128511,1006,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,53,2021-44,19.475572901799154,1059,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,59,2021-45,20.773944428585764,1118,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,48,2021-46,19.846536195166756,1166,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,46,2021-47,17.435274788277336,1212,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,67,2021-48,20.959426075269565,1279,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,60,2021-49,23.556169128842786,1339,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,40,2021-50,18.548164668380146,1379,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,25,2021-51,12.056307034447094,1404,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,30,2021-52,10.201490567609081,1434,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,25,2022-01,10.201490567609081,1459,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,30,2022-02,10.201490567609081,1489,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,31,2022-03,11.314380447711889,1520,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,34,2022-04,12.056307034447094,1554,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,40,2022-05,13.725641854601308,1594,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,48,2022-06,16.322384908174527,1642,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,71,2022-07,22.072315955372375,1713,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,87,2022-08,29.30610017604063,1800,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,67,2022-09,28.564173589305426,1867,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,46,2022-10,20.959426075269565,1913,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,11,2022-11,10.572453860976683,1924,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,5,2022-12,2.9677063469408234,1929,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,4,2022-13,1.669334820154213,1933,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,8,2022-14,2.2257797602056177,1941,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,8,2022-15,2.9677063469408234,1949,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,4,2022-16,2.2257797602056177,1953,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,10,2022-17,2.5967430535732205,1963,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,4,2022-18,2.5967430535732205,1967,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,12,2022-19,2.9677063469408234,1979,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,4,2022-20,2.9677063469408234,1983,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,18,2022-21,4.080596227043632,2001,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,9,2022-22,5.008004460462639,2010,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,6,2022-23,2.782224700257022,2016,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,6,2022-24,2.2257797602056177,2022,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,7,2022-25,2.411261406889419,2029,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,1,2022-26,1.4838531734704117,2030,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,0,2022-27,0.18548164668380146,2030,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,0,2022-28,0,2030,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,0,2022-29,0,2030,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,0,2022-30,0,2030,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,0,2022-31,0,2030,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,0,2022-32,0,2030,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,0,2022-33,0,2030,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,0,2022-34,0,2030,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,0,2022-35,0,2030,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,0,2022-36,0,2030,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,0,2022-37,0,2030,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,0,2022-38,0,2030,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,0,2022-39,0,2030,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,0,2022-40,0,2030,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,NA,2022-41,NA,NA,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,NA,2022-42,NA,NA,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,NA,2022-43,NA,NA,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,NA,2022-44,NA,NA,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,NA,2022-45,NA,NA,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,NA,2022-46,NA,NA,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,NA,2022-47,NA,NA,TESSy COVID-19,
Norway,NOR,Europe,5391369,deaths,NA,2022-48,NA,NA,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,NA,2020-01,NA,NA,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,NA,2020-02,NA,NA,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,NA,2020-03,NA,NA,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,NA,2020-04,NA,NA,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,NA,2020-05,NA,NA,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,NA,2020-06,NA,NA,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,NA,2020-07,NA,NA,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,NA,2020-08,NA,NA,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,NA,2020-09,NA,NA,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,11,2020-10,NA,11,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,114,2020-11,0.33033825765490865,125,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,509,2020-12,1.6464058761520646,634,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,1228,2020-13,4.59038042837261,1862,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,2240,2020-14,9.164904620377785,4102,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,2572,2020-15,12.716701566683362,6674,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,2550,2020-16,13.535940445667535,9224,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,2330,2020-17,12.896405578847633,11554,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,2139,2020-18,11.810253387678292,13693,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,2303,2020-19,11.738900324024833,15996,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,2533,2020-20,12.780126512153105,18529,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,2759,2020-21,13.985200476078212,21288,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,2496,2020-22,13.88742035181236,23784,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,2777,2020-23,13.934989060914665,26561,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,2831,2020-24,14.82029559142982,29392,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,2539,2020-25,14.191331548854874,31931,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,1976,2020-26,11.9318178664953,33907,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,2043,2020-27,10.621035660120622,35950,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,1941,2020-28,10.528540947977248,37891,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,2213,2020-29,10.977800978387924,40104,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,2961,2020-30,13.673361160851977,43065,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,3829,2020-31,17.943974155814637,46894,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,4897,2020-32,23.060253090373863,51791,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,4893,2020-33,25.872092339532443,56684,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,5078,2020-34,26.35042213661675,61762,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,5108,2020-35,26.918603939783193,66870,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,3954,2020-36,23.948202326950256,70824,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,3328,2020-37,19.244185537944357,74152,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,5088,2020-38,22.24101421138969,79240,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,8090,2020-39,34.82558047501109,87330,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,12744,2020-40,55.05813807985893,100074,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,25742,2020-41,101.7071854728545,125816,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,49950,2020-42,200.03170718732275,175766,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,77922,2020-43,337.9281094627878,253688,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,126214,2020-44,539.4714445171394,379902,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,166613,2020-45,773.8556877945114,546515,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,166547,2020-46,880.4439513624749,713062,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,148359,2020-47,832.2039949206132,861421,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,100911,2020-48,658.7473398851126,962332,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,77033,2020-49,470.2536873611605,1039365,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,72664,2020-50,395.60516924933484,1112029,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,66790,2020-51,368.535931064061,1178819,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,53668,2020-52,318.3350867247599,1232487,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,62386,2020-53,306.6966092310621,1294873,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,67219,2021-01,342.50791906691546,1362092,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,48578,2021-02,306.01743377332366,1410670,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,38948,2021-03,231.30549071602826,1449618,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,37763,2021-04,202.72462466372556,1487381,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,36794,2021-05,197.0322358078162,1524175,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,38814,2021-06,199.80971987817864,1562989,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,51154,2021-07,237.75897891757455,1614143,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,69123,2021-08,317.8567569276756,1683266,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,89419,2021-09,418.97990436099616,1772685,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,117089,2021-10,545.7399432943989,1889774,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,155552,2021-11,720.5100232423356,2045326,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,194006,2021-12,923.7790453546764,2239332,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,180514,2021-13,989.746274055331,2419846,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,138144,2021-14,842.119428062383,2557990,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,108715,2021-15,652.3757755714647,2666705,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,67003,2021-16,464.3710236688419,2733708,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,43437,2021-17,291.8604574032649,2777145,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,29332,2021-18,192.30707737032037,2806477,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,20539,2021-19,131.79439398006357,2827016,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,10998,2021-20,83.34302105330282,2838014,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,6122,2021-21,45.24312776841629,2844136,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,3056,2021-22,24.25475623005401,2847192,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,2140,2021-23,13.731500694199243,2849332,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,1224,2021-24,8.8900631900089,2850556,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,846,2021-25,5.470401546765287,2851402,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,619,2021-26,3.871564379715529,2852021,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,560,2021-27,3.115750446201098,2852581,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,629,2021-28,3.142177506813491,2853210,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,738,2021-29,3.6125791857140808,2853948,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,896,2021-30,4.3181817040649655,2854844,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,1042,2021-31,5.121564346681703,2855886,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,1301,2021-32,6.191860301483607,2857187,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,1350,2021-33,7.005813768345302,2858537,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,1612,2021-34,7.827695353390715,2860149,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,2283,2021-35,10.293340108526953,2862432,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,3251,2021-36,14.624735342898115,2865683,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,4380,2021-37,20.166489953316862,2870063,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,5358,2021-38,25.734671624348003,2875421,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,7896,2021-39,35.02642613566527,2883317,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,11756,2021-40,51.93445951547412,2895073,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,17820,2021-41,78.16067446721262,2912893,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,34756,2021-42,138.94291387571582,2947649,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,54275,2021-43,235.28276333819335,3001924,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,81382,2021-44,358.50157614953554,3083306,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,102486,2021-45,485.9090780679419,3185792,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,143720,2021-46,650.6500885134755,3329512,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,163227,2021-47,811.1706973792099,3492739,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,163689,2021-48,863.9428947160968,3656428,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,154947,2021-49,842.0612885290357,3811375,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,128823,2021-50,749.9206989978674,3940198,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,86433,2021-51,568.8583359181201,4026631,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,78982,2021-52,437.14322311989366,4105613,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,87142,2022-01,439.01690171731235,4192755,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,102503,2022-02,501.1759909837212,4295258,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,223842,2022-03,862.4339095551293,4519100,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,338793,2022-04,1486.878924765356,4857893,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,335786,2022-05,1782.7140120847248,5193679,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,227481,2022-06,1488.5491149960594,5421160,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,148475,2022-07,993.5411999592707,5569635,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,103645,2022-08,666.2790521596445,5673280,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,80285,2022-09,486.07292584373874,5753565,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,76640,2022-10,414.7066486599723,5830205,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,71327,2022-11,391.0332877633909,5901532,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,50291,2022-12,321.4006257557974,5951823,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,26414,2022-13,202.70876842735814,5978237,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,8509,2022-14,92.291223776659,5986746,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,6926,2022-15,40.790168055228115,5993672,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,5954,2022-16,34.03805406876179,5999626,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,5472,2022-17,30.195559455719888,6005098,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,3671,2022-18,24.162261517910636,6008769,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,2928,2022-19,17.439217298117935,6011697,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,2067,2022-20,13.20031677589015,6013764,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,1645,2022-21,9.809724899320166,6015409,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,1427,2022-22,8.118393020127034,6016836,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,1426,2022-23,7.539640392715635,6018262,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,1197,2022-24,6.931817998630603,6019459,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,1877,2022-25,8.123678432249513,6021336,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,3364,2022-26,13.850422466955008,6024700,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,5929,2022-27,24.558667427096527,6030629,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,10339,2022-28,42.991542204240424,6040968,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,16851,2022-29,71.85517780509572,6057819,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,20648,2022-30,99.09883459041134,6078467,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,24594,2022-31,119.56130762258701,6103061,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,25169,2022-32,131.50898172544973,6128230,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,24383,2022-33,130.95137074652826,6152613,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,23366,2022-34,126.18657171811385,6175979,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,20183,2022-35,115.08720626090893,6196162,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,25348,2022-36,120.32504967428515,6221510,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,32117,2022-37,151.8631038091146,6253627,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,28685,2022-38,160.68181393547005,6282312,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,23613,2022-39,138.2082415906913,6305925,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,17903,2022-40,109.7145848384095,6323828,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,11490,2022-41,77.67705925800584,6335318,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,8031,2022-42,51.58826502145177,6343349,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,5379,2022-43,35.438688281218596,6348728,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,3471,2022-44,23.38794864196753,6352199,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,2493,2022-45,15.761098949231,6354692,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,2531,2022-46,13.276955251666088,6357223,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,2480,2022-47,13.242600072869976,6359703,TESSy COVID-19,
Poland,POL,Europe,37840001,cases,3104,2022-48,14.756870645960078,6362807,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,NA,2020-01,NA,NA,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,NA,2020-02,NA,NA,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,NA,2020-03,NA,NA,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,NA,2020-04,NA,NA,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,NA,2020-05,NA,NA,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,NA,2020-06,NA,NA,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,NA,2020-07,NA,NA,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,NA,2020-08,NA,NA,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,NA,2020-09,NA,NA,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,0,2020-10,NA,0,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,3,2020-11,0.07928118183717807,3,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,4,2020-12,0.18498942428674883,7,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,15,2020-13,0.5021141516354611,22,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,72,2020-14,2.2991542732781642,94,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,137,2020-15,5.523255667990072,231,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,127,2020-16,6.97674400167167,358,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,175,2020-17,7.9809723049425925,533,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,143,2020-18,8.403805274740876,676,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,122,2020-19,7.003171062284063,798,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,126,2020-20,6.553911031873387,924,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,71,2020-21,5.20613094064136,995,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,68,2020-22,3.673361425122584,1063,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,91,2020-23,4.201902637370438,1154,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,92,2020-24,4.836152092067862,1246,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,109,2020-25,5.311839183090931,1355,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,83,2020-26,5.073995637579396,1438,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,78,2020-27,4.2547567585952235,1516,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,55,2020-28,3.514799061448228,1571,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,52,2020-29,2.827695485526018,1623,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,48,2020-30,2.642706061239269,1671,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,60,2020-31,2.8541225461384103,1731,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,76,2020-32,3.594080243285406,1807,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,70,2020-33,3.858350849409333,1877,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,78,2020-34,3.911204970634118,1955,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,78,2020-35,4.12262145553326,2033,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,87,2020-36,4.360465001044794,2120,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,67,2020-37,4.069767334308474,2187,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,105,2020-38,4.545454425331543,2292,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,139,2020-39,6.448202789423816,2431,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,198,2020-40,8.905919426376336,2629,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,374,2020-41,15.116278670288619,3003,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,570,2020-42,24.9471452180987,3573,TESSy COVID-19,
